episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s1e04a	1	1	0.0	55.0	55.0			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
s1e04a	2	2	55.0	61.0	6.0			False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s1e04a	3	3	61.0	64.0	3.0			False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s1e04a	4	4	64.0	138.0	74.0			False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s1e04a	4	5	138.0	180.0	42.0			False	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s1e04a	4	6	180.0	229.0	49.0			False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s1e04a	4	7	229.0	286.0	57.0			False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s1e04a	4	8	286.0	333.0	47.0			False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s1e04a	5	9	333.0	334.0	1.0			False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s1e04a	6	10	334.0	356.0	22.0			True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s1e04a	6	11	356.0	363.0	7.0			False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s1e04a	6	12	363.0	397.0	34.0			False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False
s1e04a	7	13	397.0	401.0	4.0			False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s1e04a	8	14	401.0	484.0	83.0			True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s1e04a	9	15	484.0	488.0	4.0			False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False
s1e04a	10	16	488.0	507.0	19.0			True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s1e04a	10	17	507.0	513.0	6.0			False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True
s1e04a	11	18	513.0	532.0	19.0			True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s1e04a	11	19	532.0	636.0	104.0			False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s1e04a	12	20	636.0	639.0	3.0			False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s1e04a	13	21	639.0	679.0	40.0			True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s1e04a	13	22	679.0	691.0	12.0			False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
