episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s3e14b	1	1	0.0	55.0	55.0	end of previous	fin de scène	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s3e14b	2	2	55.0	74.0	19.0		Leslie fait une nouvelle prestation au café.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s3e14b	2	3	74.0	102.0	28.0		Phoebe rejoint Leslie au café et termine de chanter la chanson avec elle.	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s3e14b	3	4	102.0	105.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e14b	4	5	105.0	129.0	24.0		Rachel et Ross sont au séminaire de Mark et Ross n'arrête pas de parler.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e14b	5	6	129.0	181.0	52.0		Phoebe joue différents morceaux de ses chansons à Leslie et elle lui propose de les modifier.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s3e14b	6	7	181.0	200.0	19.0		Ross s'est endormi pendant le séminaire et fait un sursaut.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e14b	7	8	200.0	259.0	59.0		Monica demande à Chandler comment a été sa date avec Ginger.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s3e14b	7	9	259.0	285.0	26.0		Joey leur dit que la fin est drôle et Chandler et Monica s'en vont.	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s3e14b	8	10	285.0	287.0	2.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e14b	9	11	287.0	441.0	154.0		Rachel est furieuse contre Ross parce qu'il s'est endormi pendant le séminaire.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s3e14b	10	12	441.0	530.0	89.0		Ginger constate que Chandler a un troisième mamelon...	True	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	False	False
s3e14b	10	13	530.0	536.0	6.0		Et, elle quitte rapidement son appartement !	True	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e14b	11	14	536.0	587.0	51.0		Leslie dit à Phoebe qu'elle a un contrat pour sa chanson Smelly Cat et Phoebe lui demande de choisir entre elle ou son contrat.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s3e14b	12	15	587.0	637.0	50.0		Phoebe a écrit une nouvelle chanson qui insulte Leslie.	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s3e14b	13	16	637.0	673.0	36.0		Chandler s'est fait retiré son troisième mamelon.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
