episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s3e01a	1	1	0.0	22.0	22.0	Other people are on their couch!		False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
s3e01a	2	2	22.0	28.0	6.0	theme song		False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s3e01a	3	3	28.0	31.0	3.0	transition		False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e01a	4	4	31.0	55.0	24.0	talk about romantic song		True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e01a	4	5	55.0	59.0	4.0	M leaves her room briefly...		False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s3e01a	4	6	59.0	93.0	34.0	... they talk about the sadness of M		False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s3e01a	5	7	93.0	102.0	9.0	J just woke up ...		True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s3e01a	5	8	102.0	171.0	69.0	Janice made the pancakes !		False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False
s3e01a	5	9	171.0	213.0	42.0	J asks C if he's going to break up w her		False	False	True	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s3e01a	6	10	213.0	274.0	61.0	M found hair from Dr B		True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e01a	6	11	274.0	332.0	58.0	J wants a plan for C to break up w Janice		False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s3e01a	7	12	332.0	335.0	3.0	transition		False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e01a	8	13	335.0	478.0	143.0	Ra asks R what he would like her to wear (princess Leia)		True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e01a	9	14	478.0	517.0	39.0	Ra tells Pb about R's fantasy		True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e01a	9	15	517.0	543.0	26.0	M w R enter the café		False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e01a	9	16	543.0	575.0	32.0	R tells Ra that he published his paper		False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s3e01a	10	17	575.0	593.0	18.0	J is watching a show on TV		True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
s3e01a	10	18	593.0	703.0	110.0	C invites him to watch the Rangers play w Janice		False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s3e01a	11	19	703.0	706.0	3.0	transition		False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e01a	12	20	706.0	725.0	19.0	R is disappointed that Ra told it to Pb		True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
