episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s4e09b	1	1	0.0	70.0	70.0	end of previous	fin de scène	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s4e09b	2	2	70.0	148.0	78.0		Joey, Chandler et Ross décident d'aller faire la fête sans Gandalf.	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s4e09b	3	3	148.0	151.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e09b	4	4	151.0	172.0	21.0		Monica annonce à Rachel qu'elle sera la cheffe de cuisine au restaurant d'Allesandro.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e09b	4	5	172.0	214.0	42.0		Rachel annonce à son tour, à Monica et Phoebe, qu'elle a décroché un emploi d'assistante avec des nouveaux avantages.	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e09b	4	6	214.0	268.0	54.0		Phoebe est fâchée contre Monica parce qu'elle abandonne leur projet de traiteur.	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s4e09b	4	7	268.0	273.0	5.0		Rachel est folle de joie pour son nouveau poste.	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e09b	5	8	273.0	277.0	4.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e09b	6	9	277.0	311.0	34.0		Joey, Chandler et Ross s'avouent être épuisés de leur soirée de party.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s4e09b	6	10	311.0	331.0	20.0		Gunther leur demande ce qu'ils veulent boire.	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s4e09b	6	11	331.0	379.0	48.0		Ils réalisent qu'ils n'ont plus 21 ans et que leurs besoins sont différents.	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s4e09b	7	12	379.0	382.0	3.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e09b	8	13	382.0	494.0	112.0		Phoebe n'est plus fâchée contre Monica et lui dit d'accepter son poste de cheffe de cuisine.	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s4e09b	9	14	494.0	496.0	2.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e09b	10	15	496.0	572.0	76.0		Mme Lynch informe Rachel que Joanna est décédée sans avoir laissé un mot sur son nouveau poste.	True	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True
s4e09b	10	16	572.0	583.0	11.0		Sophie semble se réjouir de la nouvelle concernant Joanna.	False	True	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s4e09b	11	17	583.0	648.0	65.0		Monica rencontre la nouvelle équipe de cuisine et ils semblent ne pas l'apprécier du tout.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
