episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s4e20a	1	1	0.0	10.0	10.0		Joey est endormi et il ronfle fort.	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s4e20a	1	2	10.0	46.0	36.0		Chandler essaye de réveiller Joey pour qu'il arrête de ronfler.	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
s4e20a	2	3	46.0	53.0	7.0	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s4e20a	3	4	53.0	55.0	2.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e20a	4	5	55.0	130.0	75.0		Chandler veut que Joey consulte pour son problème de ronflement.	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s4e20a	4	6	130.0	212.0	82.0		Ross demande à Monica d'aller acheter la robe de mariage qu'Emily a choisi.	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s4e20a	5	7	212.0	223.0	11.0		Rachel attend Monica pour lui montrer qu'elle fait la vaisselle.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e20a	5	8	223.0	372.0	149.0		Ross demande à Rachel comment elle va depuis l'annonce de son mariage et l'invite à sortir manger tous les quatre ensemble au retour d'Emily. 	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e20a	6	9	372.0	375.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e20a	7	10	375.0	391.0	16.0		Monica est subjuguée devant une robe de mariage.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e20a	7	11	391.0	416.0	25.0		La vendeuse demande si elle veut essayer la robe et Monica se fait passer pour Emily.	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s4e20a	7	12	416.0	442.0	26.0		Monica et Phoebe sont restées jusqu'à la fermeture du magasin.	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s4e20a	8	13	442.0	446.0	4.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e20a	9	14	446.0	470.0	24.0		Chandler tourne Joey sur le côté pour qu'il arrête de ronfler et réalise qu'il est nu.	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s4e20a	10	15	470.0	472.0	2.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e20a	11	16	472.0	520.0	48.0		Monica porte la robe de mariage pour faire la vaisselle.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e20a	11	17	520.0	525.0	5.0		Phoebe entre chez Monica habillée en robe de mariage elle aussi.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s4e20a	12	18	525.0	538.0	13.0		Joey n'a pas envie d'aller à la clinique du sommeil.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s4e20a	12	19	538.0	587.0	49.0		Rachel croit que ça ne va pas fonctionner entre Ross et Emily.	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s4e20a	12	20	587.0	654.0	67.0		Ross va se marier avec Emily dans un mois.	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s4e20a	13	21	654.0	660.0	6.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False
