episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s4e18b	1	1	0.0	58.0	58.0	end of previous	fin de scène	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s4e18b	2	2	58.0	148.0	90.0		Ross demande à Carol s'il y a des chances qu'Emily puisse le tromper avec Susan.	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s4e18b	3	3	148.0	151.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e18b	4	4	151.0	201.0	50.0		Joshua a invité Rachel chez ses parents.	True	False	False	True	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True
s4e18b	4	5	201.0	225.0	24.0		Ses parents sont de retour car ils ont écourté leur voyage et Joshua leur dit qu'il est en date.	False	True	True	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True
s4e18b	4	6	225.0	245.0	20.0		Rachel s'est mise en déshabillé.	False	True	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e18b	4	7	245.0	256.0	11.0		Joshua l'a retrouve au salon et n'en revient pas parce que ...	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e18b	4	8	256.0	346.0	90.0		Ses parents croisent Rachel en déshabillé et le malaise s'installe.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s4e18b	5	9	346.0	399.0	53.0		Chandler veut se trouver un autre nom parce que Joey lui a fait remarquer que Chandler Bing était étrange.	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s4e18b	5	10	399.0	404.0	5.0		Phoebe et Joey lui ont apposé le prénom Jean, mais Chandler est furieux car il préfère Clint.	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e18b	6	11	404.0	407.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e18b	7	12	407.0	422.0	15.0		Rachel raconte ce qui s'est passé la veille avec Joshua.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s4e18b	7	13	422.0	528.0	106.0		Ross prend conscience qu'il est jaloux.	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s4e18b	8	14	528.0	531.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e18b	9	15	531.0	535.0	4.0		Phoebe montre à Joey les sons qu'elle peut faire avec le tambour.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e18b	9	16	535.0	612.0	77.0		Phoebe choisit le prénom de Chandler parce qu'elle ne veut pas qu'il aille à la Cour pour le changer.	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s4e18b	9	17	612.0	619.0	7.0		Chandler a réussi son coup et le fait savoir à Joey.	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e18b	10	18	619.0	623.0	4.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e18b	11	19	623.0	635.0	12.0		Carol et Chandler attendent le retour d'Emily et Susan à l'aéroport.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e18b	11	20	635.0	652.0	17.0		Ross est heureux de retrouver Emily et de voir que rien n'a changé entre eux.	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
